Date,ItraxxMain,ItraxxXover,CDX_IG,SPX_Price,SPX_Volume,EuSt_Price,EuSt_Volume
2018-08-10,111.3355,197.6336,108.9441,2833.28,486996448.0,3426.28,605375616.0
2018-08-13,111.2629,197.3282,108.9192,2821.93,465078656.0,3409.6799,438828736.0
2018-08-14,111.302,197.5262,108.9698,2839.96,428267008.0,3409.4399,387051584.0
2018-08-15,111.1571,196.8894,108.9007,2818.37,527499040.0,3359.0801,289356992.0
2018-08-16,111.2058,197.6204,108.9612,2840.69,481917536.0,3377.5601,364582656.0
2018-08-17,111.184,197.5919,108.9857,2850.13,532721408.0,3372.9399,385900992.0
2018-08-20,111.2068,197.7584,108.9678,2857.05,418866304.0,3393.6699,239282592.0
2018-08-21,111.3489,198.7619,109.051,2862.96,482188640.0,3411.6599,295397248.0
2018-08-22,111.4293,199.3293,109.0575,2861.82,367247456.0,3420.1799,352684288.0
2018-08-23,111.4264,199.077,109.024,2856.98,422539616.0,3419.26,253344096.0
2018-08-24,111.4726,199.4465,109.0628,2874.69,425807424.0,3427.4399,235120800.0
2018-08-28,111.53,199.7298,109.1324,2897.52,440029280.0,3447.5701,345949440.0
2018-08-29,111.4956,199.4632,109.1332,2914.04,443529408.0,3456.1299,280533728.0
2018-08-30,111.4125,198.9086,109.0411,2901.13,413676224.0,3430.99,372865280.0
2018-08-31,111.3506,198.4333,109.0608,2901.52,582307200.0,3392.8999,432609088.0
2018-09-04,111.3902,198.7306,109.0395,2896.72,521852576.0,3359.3601,503098240.0
2018-09-05,111.4979,199.1668,109.0678,2888.6,611398528.0,3315.6201,584452544.0
2018-09-06,111.5354,199.2983,109.0796,2878.05,531748064.0,3295.95,406004544.0
2018-09-07,111.6006,199.6868,109.0852,2871.68,519383136.0,3293.3601,463881472.0
2018-09-10,111.747,200.2722,109.1818,2877.13,488437312.0,3309.28,427015936.0
2018-09-11,111.7578,200.3569,109.187,2887.89,475957248.0,3311.6599,364321088.0
2018-09-12,111.7513,200.2536,109.2177,2888.92,526533856.0,3326.6001,470295872.0
2018-09-13,111.8233,200.4845,109.2955,2904.18,534354304.0,3333.6799,373439360.0
2018-09-14,111.8546,200.4006,109.2967,2904.98,474830048.0,3344.6299,311117216.0
2018-09-17,111.8234,200.364,109.2531,2888.8,491583104.0,3346.1101,357368320.0
2018-09-18,111.8634,200.5781,109.2817,2904.31,491829920.0,3358.46,366299456.0
2018-09-19,111.8366,200.5521,109.2817,2907.95,511855968.0,3368.5601,474278720.0
2018-09-20,111.8871,201.0579,109.2919,2930.75,556556352.0,3403.1201,551936192.0
2018-09-21,111.8554,201.0732,109.2539,2929.67,1951071872.0,3430.8101,1382468352.0
2018-09-24,111.7843,200.527,109.1848,2919.37,578856000.0,3410.4399,385399904.0
2018-09-25,111.782,200.426,109.1958,2915.56,559592000.0,3419.78,425374784.0
2018-09-26,111.8763,200.6637,109.2549,2905.97,572437760.0,3433.1499,395059456.0
2018-09-27,111.9082,200.8518,109.3384,2914.0,496255872.0,3449.79,437553952.0
2018-09-28,111.8359,200.1932,109.338,2913.98,651863104.0,3399.2,739207552.0
2018-10-01,111.9109,200.3512,109.4238,2924.59,543444736.0,3414.1599,532784704.0
2018-10-02,111.8069,199.8096,109.3562,2923.43,536960128.0,3388.99,811948992.0
2018-10-03,111.8929,200.497,109.3645,2925.51,557311872.0,3405.48,444513024.0
2018-10-04,111.8615,199.9459,109.3028,2901.61,537540096.0,3375.0801,524661024.0
2018-10-05,111.8016,199.6232,109.2429,2885.57,564482816.0,3345.51,390605568.0
2018-10-09,111.7043,199.0263,109.2355,2880.34,534942624.0,3321.79,672055936.0
2018-10-10,111.6669,198.6785,109.0343,2785.68,777965568.0,3266.8999,582143680.0
2018-10-11,111.4992,197.938,109.0245,2728.37,885777024.0,3209.1899,754628864.0
2018-10-12,111.5565,198.4682,109.1194,2767.13,726620992.0,3194.4099,483188288.0
2018-10-15,111.5366,198.414,109.0338,2750.79,554540800.0,3210.3701,366864480.0
2018-10-16,111.633,198.8894,109.156,2809.92,545449024.0,3257.3401,525406880.0
2018-10-17,111.5987,198.6908,109.1249,2809.21,559161856.0,3243.0801,396308832.0
2018-10-18,111.4935,198.2356,108.9626,2768.78,584156032.0,3211.5901,531431136.0
2018-10-19,111.5636,198.3759,108.9694,2767.78,710204224.0,3210.8201,707114112.0
2018-10-22,111.6032,198.6667,108.9517,2755.88,552132480.0,3190.0901,450556224.0
2018-10-23,111.4659,197.8819,108.9587,2740.69,695059392.0,3140.9399,551644480.0
2018-10-24,111.4487,197.9532,108.8547,2656.1,815395456.0,3130.3301,538599424.0
2018-10-25,111.4941,198.0044,108.8975,2705.57,767958464.0,3164.3999,558953472.0
2018-10-26,111.3809,197.4418,108.8331,2658.69,870121024.0,3134.8899,564206400.0
2018-10-29,111.5026,198.0562,108.8179,2641.25,778263680.0,3154.9299,445717216.0
2018-10-30,111.4737,197.8738,108.87,2682.63,888192192.0,3147.1299,456652384.0
2018-10-31,111.5824,198.3382,108.9397,2711.74,910799488.0,3197.51,695238720.0
2018-11-01,111.7021,198.9577,108.9948,2740.37,700345408.0,3204.21,424208928.0
2018-11-02,111.7907,199.3325,109.0526,2723.06,742531136.0,3214.4099,467965792.0
2018-11-05,111.8356,199.4159,109.1168,2738.31,599359680.0,3217.3701,356128960.0
2018-11-06,111.8537,199.6998,109.1657,2755.45,549022208.0,3207.4199,368807904.0
2018-11-07,111.9915,200.2161,109.2624,2813.89,614189056.0,3246.1599,468406944.0
2018-11-08,111.948,200.0427,109.2069,2806.83,571440192.0,3237.6001,346696672.0
2018-11-09,111.8496,199.563,109.0493,2781.01,659956480.0,3229.49,427830880.0
2018-11-13,111.7931,198.9839,108.9116,2722.18,610281344.0,3224.8201,370894144.0
2018-11-14,111.6772,198.3575,108.7978,2701.58,704285440.0,3205.3601,350632832.0
2018-11-15,111.5065,197.0377,108.7275,2730.2,695329984.0,3190.3101,402643456.0
2018-11-16,111.4375,196.9071,108.6745,2736.27,838188096.0,3180.74,514295392.0
2018-11-19,111.3246,196.0231,108.5483,2690.73,688894400.0,3160.3301,321520736.0
2018-11-20,111.2607,195.5076,108.4427,2641.89,760763776.0,3116.0701,472197536.0
2018-11-21,111.4277,196.5606,108.4952,2649.93,552735168.0,3153.9099,459237024.0
2018-11-23,111.2743,195.3525,108.3983,2632.56,291401120.0,3137.21,273209664.0
2018-11-26,111.3995,195.8638,108.4688,2673.45,608988800.0,3172.71,476930304.0
2018-11-27,111.3163,194.9378,108.4947,2682.17,550959360.0,3166.4199,394367904.0
2018-11-28,111.2937,194.6697,108.7424,2743.79,666839616.0,3168.29,454349760.0
2018-11-29,111.3439,194.5613,108.6994,2737.76,523646400.0,3174.1599,414452320.0
2018-11-30,111.2789,194.0518,108.6714,2760.17,1126155264.0,3173.1299,461328288.0
2018-12-03,111.3911,194.8608,108.7135,2790.37,744605184.0,3214.99,460217536.0
2018-12-04,111.2406,194.0055,108.4788,2700.06,851039424.0,3189.25,435795008.0
2018-12-06,110.9399,192.2552,108.483,2695.95,915372544.0,3045.9399,644406784.0
2018-12-07,111.0547,192.8208,108.3052,2633.08,733845504.0,3058.53,459690912.0
2018-12-10,110.905,191.67,108.3687,2637.72,684878080.0,3016.99,477415488.0
2018-12-11,111.0384,192.6066,108.4581,2636.78,600208704.0,3055.3201,546969600.0
2018-12-12,111.302,194.1195,108.5627,2651.07,671626880.0,3107.97,539043328.0
2018-12-13,111.3825,194.493,108.6206,2650.54,620983872.0,3112.1699,477390368.0
2018-12-14,111.3238,193.706,108.5039,2599.95,705439552.0,3092.6001,399736704.0
2018-12-17,111.2728,193.0454,108.3727,2545.94,819097984.0,3063.6499,421997568.0
2018-12-18,111.2513,193.1791,108.3947,2546.16,763897024.0,3040.1299,577081856.0
2018-12-19,111.2649,193.5106,108.1732,2506.96,932514432.0,3051.3799,673866624.0
2018-12-20,111.013,192.4939,107.9941,2467.42,1047090880.0,3000.0601,735111424.0
2018-12-21,110.8482,191.8102,107.8762,2416.62,2284643328.0,3000.6101,1173484928.0
2018-12-24,110.739,191.23,107.7614,2351.1,492144160.0,2973.78,62082296.0
2018-12-27,110.7545,190.6382,108.0293,2488.83,754927744.0,2937.3601,538530688.0
2018-12-28,110.8613,191.5039,108.0956,2485.74,600118848.0,2986.53,347224928.0
2018-12-31,110.9533,192.1483,108.125,2506.85,627380992.0,3001.4199,58434132.0
2019-01-02,110.8989,191.6516,108.1261,2510.03,637584256.0,2993.1799,356426048.0
2019-01-03,110.7061,190.6894,108.0192,2447.89,762962304.0,2954.6599,395264256.0
2019-01-04,110.9508,192.0868,108.3355,2531.94,774811392.0,3041.8501,450367296.0
2019-01-07,111.0283,192.8901,108.4723,2549.69,692225792.0,3033.6399,357673984.0
2019-01-08,111.1037,193.2038,108.6073,2574.41,662516928.0,3054.9399,429874112.0
2019-01-09,111.2733,194.1296,108.5786,2584.96,629452160.0,3070.24,417406592.0
2019-01-10,111.2943,193.9711,108.6689,2596.64,625406400.0,3075.73,316838464.0
2019-01-11,111.3895,194.2522,108.6534,2596.26,543311936.0,3070.04,420871296.0
2019-01-14,111.3002,193.5473,108.5878,2582.61,601100736.0,3055.1799,420137216.0
2019-01-15,111.3932,194.3248,108.7202,2610.3,597494208.0,3068.05,447627648.0
2019-01-16,111.548,195.0495,108.7357,2616.1,608247680.0,3077.22,404690784.0
2019-01-17,111.5226,194.844,108.8569,2635.96,625677696.0,3069.3501,404208448.0
2019-01-18,111.656,195.5767,108.9173,2670.71,784726656.0,3134.9199,642569472.0
2019-01-22,111.569,194.8815,108.7876,2632.9,737565248.0,3112.8,565594880.0
2019-01-23,111.5856,194.7474,108.8489,2638.7,574077888.0,3112.1299,393987456.0
2019-01-24,111.6323,194.9288,108.8612,2642.33,627699776.0,3126.3101,623423552.0
2019-01-25,111.7624,195.6754,108.9624,2664.76,639278912.0,3163.24,459069952.0
2019-01-28,111.6745,195.2447,108.9204,2643.85,580761664.0,3137.27,327376704.0
2019-01-29,111.7438,195.3035,108.9512,2640.0,519764032.0,3153.4199,314574464.0
2019-01-30,111.8352,195.7996,109.1271,2681.05,616716224.0,3161.74,357254368.0
2019-01-31,111.986,196.7893,109.2725,2704.1,1024765184.0,3159.4299,703768256.0
2019-02-01,111.972,196.8637,109.2419,2706.53,642280896.0,3171.1201,556181824.0
2019-02-04,111.9384,196.6663,109.3324,2724.87,541958848.0,3165.2,653269120.0
2019-02-05,112.0585,197.423,109.3745,2737.7,581522368.0,3215.04,776006528.0
2019-02-06,112.0432,197.2255,109.3088,2731.61,535718912.0,3212.75,669137472.0
2019-02-07,111.8783,196.3133,109.1664,2706.05,625969920.0,3150.76,592383232.0
2019-02-08,111.8196,196.1115,109.2212,2707.88,557587776.0,3135.6201,412550784.0
2019-02-11,111.891,196.6284,109.2254,2709.8,531360736.0,3165.6101,420918272.0
2019-02-12,111.9868,197.2114,109.3599,2744.73,597474176.0,3190.75,432226048.0
2019-02-13,112.0399,197.4279,109.3651,2753.03,535815808.0,3202.3701,376773152.0
2019-02-14,111.9911,197.1405,109.3574,2745.73,527102528.0,3182.6599,423311680.0
2019-02-15,112.119,198.0543,109.4788,2775.6,693907392.0,3241.25,573884544.0
2019-02-19,112.2254,198.7218,109.5564,2779.76,525966976.0,3239.4099,343629728.0
2019-02-20,112.3039,198.9395,109.5973,2784.7,566166656.0,3259.49,315660288.0
2019-02-21,112.2822,198.8052,109.5349,2774.88,508676960.0,3263.7,388319872.0
2019-02-22,112.2337,198.8719,109.5534,2792.67,537341696.0,3270.55,278524416.0
2019-02-25,112.3998,199.8474,109.6006,2796.11,580394880.0,3280.01,350618720.0
2019-02-26,112.4722,200.3938,109.6114,2793.9,551675776.0,3289.3201,393442528.0
2019-02-27,112.5408,200.6539,109.6513,2792.38,508288896.0,3282.77,465245728.0
2019-02-28,112.5541,200.4507,109.6338,2784.49,773425472.0,3298.26,548847680.0
2019-03-01,112.4873,200.1117,109.6793,2803.69,592428608.0,3312.1001,418624384.0
2019-03-04,112.5593,200.5946,109.6543,2792.81,614371840.0,3317.1201,294034080.0
2019-03-05,112.5952,200.6388,109.5938,2789.65,576038080.0,3327.1899,353737728.0
2019-03-06,112.5632,200.3805,109.5092,2771.45,528877568.0,3324.6699,386049984.0
2019-03-07,112.4783,199.7278,109.4547,2748.93,597309632.0,3308.8501,594234368.0
2019-03-08,112.398,199.35,109.4739,2743.07,530754912.0,3283.6001,472444800.0
2019-03-11,112.5113,199.9102,109.6452,2783.3,540516608.0,3304.4399,328168288.0
2019-03-12,112.6046,200.5127,109.6835,2791.52,545868608.0,3303.95,331410496.0
2019-03-13,112.6765,201.1542,109.7608,2810.92,617202624.0,3323.45,345487584.0
2019-03-14,112.6656,201.2939,109.7516,2808.48,611507200.0,3342.03,468137280.0
2019-03-15,112.6559,201.3945,109.7738,2822.48,1843388672.0,3386.0801,1004184832.0
2019-03-18,112.6983,201.5448,109.8122,2832.94,608985216.0,3387.9399,384260032.0
2019-03-19,112.8371,202.4543,109.8091,2832.57,682995008.0,3409.0,373594048.0
2019-03-20,112.6007,201.1526,109.7506,2824.23,624364096.0,3372.3799,355094240.0
2019-03-21,112.5441,200.8583,109.8009,2854.88,611734528.0,3367.3999,372813824.0
2019-03-22,112.364,199.4099,109.6203,2800.71,662539136.0,3305.73,667469760.0
2019-03-25,112.3984,199.5188,109.5672,2798.36,503990208.0,3300.48,404676960.0
2019-03-26,112.4761,200.0681,109.6046,2818.46,530159648.0,3319.53,434210784.0
2019-03-27,112.4295,199.8689,109.5921,2805.37,514309280.0,3322.04,475065216.0
2019-03-28,112.432,199.6972,109.6892,2815.44,453489408.0,3320.29,342303936.0
2019-03-29,112.6383,200.9036,109.8722,2834.4,670334848.0,3351.71,405593536.0
2019-04-01,112.8022,202.0289,109.9627,2867.19,528797184.0,3385.3799,698601344.0
2019-04-02,112.7813,202.0323,109.9356,2867.24,473309120.0,3395.7,379702944.0
2019-04-03,112.8864,202.682,109.9432,2873.4,597904896.0,3435.5601,415425952.0
2019-04-04,112.8579,202.4149,109.9922,2879.39,444465984.0,3441.9299,371919680.0
2019-04-05,112.913,202.5776,110.0548,2892.74,472262240.0,3447.47,334502816.0
2019-04-08,112.846,201.9878,110.063,2895.77,468429120.0,3438.0601,307094176.0
2019-04-09,112.8877,202.1527,110.0174,2878.2,448236928.0,3417.22,337520928.0
2019-04-10,112.9526,202.5755,110.0944,2888.21,401127840.0,3424.6499,318241600.0
2019-04-11,113.0507,203.1972,110.1344,2888.32,415962880.0,3435.3401,607852992.0
2019-04-12,113.1441,203.697,110.2592,2907.41,505162656.0,3447.8301,511961344.0
2019-04-15,113.0943,203.3914,110.2596,2905.58,457842496.0,3450.46,671706368.0
2019-04-16,113.0833,203.2505,110.2192,2907.06,495695072.0,3463.3601,802304960.0
2019-04-17,113.086,203.3861,110.2048,2900.45,587760768.0,3477.73,675771200.0
2019-04-18,113.1216,203.484,110.2159,2905.03,608523840.0,3499.23,711114880.0
2019-04-23,113.1039,203.6857,110.2594,2933.68,536917952.0,3503.8501,522836608.0
2019-04-24,113.0538,203.1977,110.1933,2927.25,526905760.0,3502.6299,477206816.0
2019-04-25,112.9908,202.7355,110.1709,2926.17,538125632.0,3491.9199,456195648.0
2019-04-26,113.0552,203.2839,110.2501,2939.88,541398144.0,3500.4099,342304224.0
2019-04-29,113.128,203.5959,110.2264,2943.03,477408608.0,3501.9399,404328928.0
2019-04-30,113.1099,203.5166,110.2324,2945.83,676027328.0,3514.6201,647415040.0
2019-05-02,113.0288,202.8355,110.1642,2917.52,532680928.0,3488.9299,559011648.0
2019-05-03,113.1006,203.2657,110.2279,2945.64,499665792.0,3502.48,493900000.0
2019-05-07,112.9179,201.8399,110.0635,2884.05,632872768.0,3401.1599,706211520.0
2019-05-08,112.8648,201.7681,110.0122,2879.42,525766112.0,3417.26,511476256.0
2019-05-09,112.5894,200.1932,109.9611,2870.72,544559872.0,3350.71,501837056.0
2019-05-10,112.6697,200.4478,110.1037,2881.4,529803872.0,3361.05,414082560.0
2019-05-13,112.5411,199.5073,109.8603,2811.87,638798528.0,3320.78,425753056.0
2019-05-14,112.7004,200.2815,109.9599,2834.41,522835296.0,3364.3799,379009984.0
2019-05-15,112.6601,200.3403,109.9548,2850.96,486172160.0,3385.78,525982464.0
2019-05-16,112.7945,201.1304,110.0259,2876.32,502289664.0,3438.5601,453020832.0
2019-05-17,112.7443,200.7885,109.9688,2859.53,566146624.0,3425.6399,585374080.0
2019-05-20,112.6551,200.2872,109.9297,2840.23,510201792.0,3369.78,572645312.0
2019-05-21,112.7478,200.883,110.0002,2864.36,475932192.0,3386.51,395380352.0
2019-05-22,112.6907,200.4177,109.9761,2856.27,432635200.0,3386.72,385422720.0
2019-05-23,112.5048,199.1592,109.8911,2822.24,577204352.0,3327.2,522654720.0
2019-05-24,112.5726,199.3664,109.9018,2826.06,399877056.0,3350.7,386573760.0
2019-05-28,112.5263,199.0652,109.8296,2802.39,947941632.0,3348.8601,549633664.0
2019-05-29,112.4092,198.2023,109.796,2783.02,539210752.0,3297.8101,410656800.0
2019-05-30,112.5317,198.7474,109.8239,2788.86,411329248.0,3318.1499,261061680.0
2019-05-31,112.4257,198.1521,109.6423,2752.06,591092224.0,3280.4299,525531104.0
2019-06-03,112.4647,198.2446,109.6727,2744.45,679951680.0,3300.22,393714528.0
2019-06-04,112.6897,199.7842,109.91,2803.27,597988608.0,3333.49,563695552.0
2019-06-05,112.7314,200.0907,109.9749,2826.15,544464448.0,3339.95,529670336.0
2019-06-06,112.7299,199.9051,110.0352,2843.49,539033216.0,3338.4099,525961536.0
2019-06-07,112.9169,201.0558,110.0748,2873.34,483825472.0,3378.3799,406622656.0
2019-06-10,113.0223,202.0349,110.1958,2886.73,484195744.0,3386.45,248629552.0
2019-06-11,113.058,202.3228,110.2099,2885.72,579421056.0,3401.1001,337261056.0
2019-06-12,113.016,202.046,110.1165,2879.84,410704576.0,3386.6299,328002112.0
2019-06-13,112.9907,201.8912,110.1819,2891.64,438698528.0,3390.5,316306944.0
2019-06-14,112.9926,201.7415,110.1438,2886.98,433947872.0,3379.1899,283063328.0
2019-06-17,113.0613,201.7698,110.1853,2889.67,426463776.0,3383.21,300238496.0
2019-06-18,113.2991,203.1566,110.3499,2917.75,514367008.0,3452.8899,617858880.0
2019-06-19,113.3942,203.6978,110.4854,2926.46,527372096.0,3454.7,525434080.0
2019-06-20,113.4494,204.1588,110.5676,2954.18,576775872.0,3468.0801,633107648.0
2019-06-21,113.469,203.8368,110.4911,2950.46,1423703552.0,3466.9199,997372608.0
2019-06-24,113.4384,203.6862,110.478,2945.35,499305728.0,3455.5701,410096800.0
2019-06-25,113.4059,203.1905,110.3433,2917.38,545010688.0,3444.3601,401464256.0
2019-06-26,113.4056,203.0131,110.3929,2913.78,553477120.0,3442.95,352587552.0
2019-06-27,113.483,203.786,110.4796,2924.92,441949408.0,3442.3799,334760640.0
2019-06-28,113.5728,204.1691,110.5613,2941.76,1133181824.0,3473.6899,378426592.0
2019-07-01,113.6554,204.7974,110.6151,2964.33,527362592.0,3497.5901,330064096.0
2019-07-02,113.7146,205.1769,110.6727,2973.01,434838336.0,3507.98,326147328.0
2019-07-03,113.7627,205.6967,110.6831,2995.82,326856576.0,3540.6299,450942688.0
2019-07-05,113.6956,205.2686,110.6269,2990.41,357588832.0,3527.98,336394560.0
2019-07-08,113.6536,204.932,110.5497,2975.95,439398592.0,3523.76,282076288.0
2019-07-09,113.6783,204.9342,110.5836,2979.63,430659680.0,3509.75,429287744.0
2019-07-10,113.7645,205.0461,110.6678,2993.07,428395104.0,3501.52,351890528.0
2019-07-11,113.7504,205.1121,110.62,2999.91,433609504.0,3496.73,330450496.0
2019-07-12,113.7617,205.1366,110.6224,3013.77,422619264.0,3497.6299,306480480.0
2019-07-15,113.8039,205.49,110.6058,3014.3,443283520.0,3502.22,275858304.0
2019-07-16,113.7449,205.2104,110.5965,3004.04,429795264.0,3521.3601,336752736.0
2019-07-17,113.7163,204.9409,110.57,2984.42,450360000.0,3501.5801,310105344.0
2019-07-18,113.7599,204.433,110.6401,2995.11,462670464.0,3482.8301,383196512.0
2019-07-19,113.7772,204.6124,110.5917,2976.61,542235648.0,3480.1799,452624160.0
2019-07-22,113.8494,205.0133,110.68,2985.03,454754464.0,3489.9199,314845888.0
2019-07-23,113.8719,205.6047,110.782,3005.47,442632992.0,3532.8701,333657216.0
2019-07-24,113.9938,206.2523,110.8467,3019.56,511237440.0,3532.8999,309428000.0
2019-07-25,113.9823,206.1717,110.7663,3003.67,535005440.0,3510.1499,525781952.0
2019-07-26,113.8812,205.7055,110.756,3025.86,467251904.0,3524.47,321438560.0
2019-07-29,113.796,205.35,110.6851,3020.97,439791584.0,3523.5801,255003552.0
2019-07-30,113.6894,204.5022,110.6987,3013.18,445105344.0,3462.8501,469948768.0
2019-07-31,113.7577,204.7744,110.5786,2980.38,818335552.0,3466.8501,419406592.0
2019-08-01,113.7314,204.735,110.5284,2953.56,675595456.0,3490.03,398970464.0
2019-08-02,113.5231,203.1198,110.4969,2932.05,580375744.0,3376.1201,574022784.0
2019-08-05,113.324,201.6182,110.2309,2844.74,766359296.0,3310.9299,471074432.0
2019-08-06,113.3868,202.0506,110.3725,2881.77,588942400.0,3291.6599,380472640.0
2019-08-07,113.3497,201.7119,110.3692,2883.98,633122944.0,3309.99,447356768.0
2019-08-08,113.4989,202.7002,110.4609,2938.09,653657408.0,3375.3799,369294944.0
2019-08-09,113.376,201.9518,110.3863,2918.65,500491424.0,3333.74,531389696.0
2019-08-12,113.3116,201.4159,110.2619,2883.75,399101632.0,3326.55,323638272.0
2019-08-13,113.5162,202.4458,110.5229,2926.32,563420992.0,3357.1599,456732800.0
2019-08-14,113.3365,201.0528,110.221,2840.6,692631680.0,3288.7,521865632.0
2019-08-15,113.4353,201.4924,110.2608,2847.6,585071360.0,3282.78,267535760.0
2019-08-16,113.6432,202.4769,110.4586,2888.68,591597568.0,3329.0801,633357056.0
2019-08-19,113.7611,203.4098,110.6103,2923.65,497584864.0,3369.1899,355621856.0
2019-08-20,113.6856,203.1348,110.5289,2900.51,451459936.0,3350.23,313007584.0
2019-08-21,113.7979,203.8426,110.6582,2924.43,399340160.0,3394.8899,280154272.0
2019-08-22,113.7976,203.9594,110.6466,2922.95,430434560.0,3373.6699,335258080.0
2019-08-23,113.7028,203.4667,110.437,2847.11,700619520.0,3334.25,394414976.0
2019-08-27,113.7926,204.0461,110.5651,2869.16,558676416.0,3370.47,384176640.0
2019-08-28,113.8306,204.3499,110.648,2887.94,442743552.0,3365.3799,319299072.0
2019-08-29,113.928,205.4201,110.7018,2924.58,421202592.0,3411.3301,431685280.0
2019-08-30,113.8885,205.3471,110.7,2926.46,532980544.0,3426.76,404882464.0
2019-09-03,113.8013,204.9299,110.6453,2906.27,489524384.0,3420.74,289759808.0
2019-09-04,113.8634,205.4662,110.711,2937.78,449778592.0,3450.8301,376486880.0
2019-09-05,113.9317,206.195,110.8136,2976.0,535529504.0,3484.7,423510944.0
2019-09-06,113.9852,206.8403,110.854,2978.71,445307008.0,3495.1899,358519872.0
2019-09-09,113.9442,206.8123,110.8331,2978.43,537167488.0,3495.02,358518272.0
2019-09-10,113.8604,206.1236,110.8166,2979.39,575489920.0,3498.99,482950432.0
2019-09-11,113.8662,205.9742,110.8732,3000.93,523074336.0,3516.8201,472805152.0
2019-09-12,114.1057,207.2197,110.9185,3009.57,556338240.0,3538.8601,551436416.0
2019-09-13,114.0706,206.9218,110.9168,3007.39,491998496.0,3550.1101,455938048.0
2019-09-16,114.024,206.4069,110.8727,2997.96,503095872.0,3518.45,397603456.0
2019-09-17,113.9429,205.8922,110.8495,3005.7,478756160.0,3521.26,473594048.0
2019-09-18,113.9626,206.0773,110.8815,3006.73,506970624.0,3528.04,389293632.0
2019-09-19,113.9902,206.3328,110.8384,3006.79,466918496.0,3552.6499,351269888.0
2019-09-20,114.0076,205.5169,110.7898,2992.07,1610555648.0,3571.3899,975312960.0
2019-09-23,113.9336,204.6151,110.804,2991.78,475428032.0,3536.97,356607936.0
2019-09-24,113.9424,204.628,110.7079,2966.6,599468992.0,3532.05,311753376.0
2019-09-25,113.8908,203.8276,110.7399,2984.87,510070016.0,3513.03,425962016.0
2019-09-26,113.8506,203.6138,110.6992,2977.62,452508832.0,3532.1799,371445440.0
2019-09-27,113.8508,203.5972,110.6391,2961.79,477747424.0,3545.8799,273079936.0
2019-09-30,113.911,203.6968,110.7522,2976.74,496904384.0,3569.45,362629056.0
2019-10-01,113.952,203.6483,110.7131,2940.25,487737184.0,3518.25,422592672.0
2019-10-02,113.7914,202.7851,110.5678,2887.61,605438144.0,3413.3101,470693792.0
2019-10-03,113.6841,201.5965,110.5894,2910.63,490036992.0,3417.3701,496772896.0
2019-10-04,113.7676,201.8941,110.7512,2952.01,450077888.0,3446.71,423588576.0
2019-10-07,113.7668,201.5692,110.7077,2938.79,464173120.0,3471.24,366992544.0
2019-10-08,113.6818,200.9111,110.6017,2893.06,486681504.0,3432.76,361922592.0
2019-10-09,113.7718,201.6738,110.6877,2919.4,392191360.0,3462.1101,308293088.0
2019-10-10,113.8619,202.1762,110.7728,2938.13,449257568.0,3493.96,367241088.0
2019-10-11,114.0207,203.0258,110.93,2970.27,543535040.0,3569.9199,499446432.0
2019-10-15,114.0777,203.4679,110.9814,2995.68,424302976.0,3598.6499,503523904.0
2019-10-16,114.1073,203.8521,110.9913,2989.69,474187296.0,3599.25,505256704.0
2019-10-17,114.0786,203.7513,111.0143,2997.95,424674624.0,3588.6201,734782848.0
2019-10-18,114.1076,204.0604,111.0569,2986.2,629008000.0,3579.4099,552097152.0
2019-10-21,114.2143,204.6958,111.13,3006.72,488376224.0,3600.0801,760676160.0
2019-10-22,114.2298,204.7047,111.0828,2995.99,456454496.0,3604.8201,689348096.0
2019-10-23,114.2257,204.5419,111.1061,3004.52,468175584.0,3606.8899,586275648.0
2019-10-24,114.1985,204.2526,111.0926,3010.29,487778400.0,3621.3701,752517760.0
2019-10-25,114.2578,204.6056,111.1484,3022.55,464691328.0,3624.6799,426261376.0
2019-10-28,114.2638,204.5555,111.169,3039.42,463026112.0,3625.6899,335853984.0
2019-10-29,114.2117,204.0533,111.1178,3036.89,451403456.0,3622.0901,374585920.0
2019-10-30,114.185,203.6307,111.0993,3046.77,486270336.0,3620.29,471910592.0
2019-10-31,114.1712,203.2891,111.0672,3037.56,673060032.0,3604.4099,537108416.0
2019-11-01,114.2714,204.1162,111.1909,3066.91,510301248.0,3623.74,400957280.0
2019-11-04,114.364,204.7836,111.2864,3078.27,524848864.0,3665.21,718620864.0
2019-11-05,114.3903,204.6904,111.2657,3074.62,585634560.0,3676.52,763310592.0
2019-11-06,114.3216,204.1241,111.2606,3076.78,544288512.0,3688.74,589776256.0
2019-11-07,114.3806,204.2816,111.2991,3085.18,566117888.0,3706.6799,594443008.0
2019-11-08,114.339,204.1337,111.2873,3093.08,460757056.0,3699.6499,529712320.0
2019-11-12,114.404,204.5049,111.2769,3091.84,434953696.0,3712.2,364548768.0
2019-11-13,114.326,203.905,111.2379,3094.04,454607424.0,3699.5,475018240.0
2019-11-14,114.3022,203.5779,111.2457,3096.63,408390432.0,3688.8101,351839008.0
2019-11-15,114.3677,204.3087,111.3074,3120.46,579104896.0,3711.6101,417154720.0
2019-11-18,114.3809,204.3965,111.3154,3122.03,521730496.0,3704.9199,311699456.0
2019-11-19,114.3446,204.3212,111.2685,3120.18,513153024.0,3696.5601,320521312.0
2019-11-20,114.3029,204.0538,111.2331,3108.46,756408960.0,3683.8799,316557728.0
2019-11-21,114.3276,204.2522,111.2336,3103.54,476836160.0,3679.6599,329026688.0
